"",".id","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime"
"259","station","267","Philadelphia & Maple Ave","32010","1395844360091","38.98128","-77.011336","true","false","1380292740000","false","true","7","8","1395842050822"
"260","station","268","Maple & Ritchie Ave","32011","1395844356541","38.983627","-77.006311","true","false","1380292800000","false","true","10","9","1395834008851"
"261","station","269","Silver Spring Metro/Colesville Rd & Wayne Ave","32012","1395844225950","38.99521","-77.02918","true","false","1380292800000","false","true","10","9","1395836935537"
"262","station","270","Montgomery & East Ln","32013","1395844258412","38.983525","-77.095367","true","false","1380292800000","false","true","6","5","1395836427721"
"263","station","271","Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir","32014","1395844210734","38.961763","-77.085998","true","false","1380292860000","false","true","7","12","1395803864123"
"264","station","272","14th & Belmont St NW","31119","1395844280620","38.921074","-77.031887","true","false","1380719160000","false","true","5","10","1395842634398"
"265","station","273","3rd & Tingey St SE","31634","1395844299555","38.87501","-77.0024","true","false","1380722700000","false","true","9","10","1395840840738"
"266","station","274","10th & Florida Ave NW","31120","1395844191170","38.920387","-77.025672","true","false","1381320720000","false","true","1","18","1395842917450"
"267","station","275","Potomac Ave & 8th St SE","31635","1395844231777","38.876737","-76.994468","true","false","1381333800000","false","true","7","8","1395842699259"
"268","station","276","Crabbs Branch Way & Redland Rd","32015","1395844249961","39.120045","-77.156985","true","false","1382100480000","false","true","9","6","1395833812524"
"269","station","277","Fallsgove Dr & W Montgomery Ave","32016","1395844318355","39.099376","-77.188014","true","false","1382120580000","false","true","7","8","1395808214566"
"270","station","278","Monroe St & Monroe Pl","32017","1395844221593","39.083705","-77.149443","true","false","1383309240000","false","true","9","6","1395837225849"
"271","station","279","Needwood Rd & Eagles Head Ct","32018","1395844316279","39.123513","-77.15741","true","false","1382107020000","false","true","6","9","1395721749323"
"272","station","280","East West Hwy & Blair Mill Rd","32019","1395844227322","38.990249","-77.02935","true","false","1383148920000","false","true","7","8","1395799325258"
"273","station","281","Crabbs Branch Way & Calhoun Pl","32020","1395844260266","39.107709","-77.152072","true","false","1382111460000","false","true","7","8","1395727459289"
"274","station","282","47th & Elm St","32021","1395844215585","38.982456","-77.091991","true","false","1382208540000","false","true","6","9","1395808214720"
"275","station","283","Garland Ave & Walden Rd","32022","1395844216592","39.000578","-77.00149","true","false","1383059580000","false","true","9","6","1395756041430"
"276","station","284","Montgomery College/W Campus Dr & Mannakee St","32023","1395844277008","39.095661","-77.159048","true","false","1382199120000","false","true","10","11","1395721748192"
"277","station","285","Fenton St & Gist Ave","32024","1395844216969","38.989724","-77.023854","true","false","1383054960000","false","true","5","6","1395833182703"
"278","station","286","Carroll & Westmoreland Ave","32025","1395844169815","38.975","-77.01121","true","false","1383065460000","false","true","5","10","1395837647006"
"279","station","287","Carroll & Ethan Allen Ave","32026","1395844320640","38.977933","-77.006472","true","false","1383070440000","false","true","5","10","1395842629467"
"280","station","288","Battery Ln & Trolley Trail","32027","1395844189924","38.992375","-77.100104","true","false","1382712300000","false","true","6","9","1395839754089"
"281","station","289","Norfolk & Rugby Ave","32028","1395844177026","38.990639","-77.100239","true","false","1382715180000","false","true","5","6","1395835819901"
"282","station","290","Offutt Ln & Chevy Chase Dr","32029","1395844157906","38.977093","-77.094589","true","false","1382722080000","false","true","5","6","1395795463816"
"283","station","291","Broschart & Blackwell Rd","32030","1395844307269","39.102099","-77.200322","true","false","1382798640000","false","true","6","9","1395727999988"
"284","station","292","Taft St & E Gude Dr","32031","1395844301299","39.094103","-77.132954","true","false","1382804520000","false","true","9","6","1395793794440"
"285","station","293","Fleet St & Ritchie Pkwy","32032","1395844160420","39.076331","-77.141378","true","false","1382809500000","false","true","9","6","1395837692439"
"286","station","294","Piccard & W Gude Dr","32033","1395844229703","39.102212","-77.177091","true","false","1382795700000","false","true","10","8","1395840684053"
"287","station","295","Ripley & Bonifant St","32034","1395844257731","38.992679","-77.029457","true","false","1383141360000","false","true","6","9","1395833870100"
"288","station","296","Georgia Ave & Spring St","32035","1395844235945","38.999388","-77.031555","true","false","1383146520000","false","true","5","6","1395808226648"
"289","station","297","Fenton St & Ellsworth Dr ","32036","1395844351266","38.997033","-77.025608","true","false","1383135960000","false","true","9","6","1395799011846"
"290","station","298","King Farm Blvd & Pleasant Dr","32037","1395844164328","39.114688","-77.171487","true","false","1383323580000","false","true","4","10","1395840574076"
"291","station","299","King Farm Blvd & Piccard Dr","32038","1395844155207","39.110314","-77.182669","true","false","1383318120000","false","true","4","9","1395840523687"
"292","station","301","Calvert St & Woodley Pl NW","31121","1395844160674","38.923583","-77.050046","true","false","1383657120000","false","true","11","8","1395843676906"
"293","station","302","New Jersey Ave & N St NW/Dunbar HS","31636","1395844261432","38.90706","-77.015231","true","false","1383662880000","false","true","3","16","1395843194857"
"294","station","303","Nannie Helen Burroughs Ave & 49th St NE","31710","1395844243849","38.898536","-76.931862","true","false","1383923280000","false","true","9","2","1395808217375"
"295","station","304","Deanwood Rec Center","31711","1395844158006","38.908473","-76.933099","true","false","1383923280000","false","true","9","6","1395808213438"
"296","station","305","Hains Point/Buckeye & Ohio Dr SW","31273","1395844149371","38.878433","-77.03023","true","false","1383929160000","false","true","5","12","1395831844608"
"297","station","306","Arlington Blvd & Fillmore St","31070","1395844138615","38.873755","-77.089233","true","false","1384527780000","false","true","5","6","1395832565847"
"298","station","307","Long Bridge Park/Long Bridge Dr & 6th St S","31071","1395844307425","38.86646","-77.04826","true","false","1384520760000","false","true","7","8","1395721748306"
"299","station","308","Old Georgetown Rd & Southwick St","32039","1395844158685","38.999634","-77.109647","true","false","1384367940000","false","true","9","10","1395833852522"
"300","station","309","Friendship Blvd & Willard Ave","32040","1395844228109","38.96115","-77.088659","true","false","1384355760000","false","true","10","9","1395840615437"
"301","station","310","North Capitol St & G Pl NE","31637","1395844346404","38.899703","-77.008911","true","false","1386954360000","false","true","19","0","1395843138437"
"302","station","311","31st & Woodrow St S","31072","1395844133416","38.837666","-77.09482","true","false","1387298640000","false","true","3","8","1395763023097"
"303","station","312","Washington Blvd & Walter Reed Dr ","31073","1395844211594","38.873219","-77.082104","true","false","1387287180000","false","true","9","6","1395808219046"
"304","station","313","Thomas Jefferson Cmty Ctr / 2nd St S & Ivy","31074","1395844246115","38.869675","-77.093586","true","false","1386774900000","false","true","5","6","1395808219759"
"305","station","314","Connecticut Ave & Tilden St NW","31313","1395844127633","38.941154","-77.062036","true","false","1386954480000","false","true","11","4","1395839095709"
"306","station","315","Medical Center Dr & Key West Ave","32041","1395844164869","39.103091","-77.196442","true","false","1389273960000","false","true","3","8","1395840641121"
"307","station","316","Shady Grove Hospital","32042","1395844258188","39.097636","-77.196636","true","false","1389287040000","false","true","11","8","1395808221844"
"308","station","317","Veterans Pl & Pershing Dr ","32043","1395844247151","38.997445","-77.023894","true","false","1391876460000","false","true","4","7","1395836634884"
"309","station","318","Rockville Metro East","32044","1395844254134","39.085394","-77.145803","true","false","1393000800000","false","true","5","8","1395837396661"
"310","station","319","1st & H St NW","31638","1395844215989","38.900358","-77.012108","true","false","1392727500000","false","true","9","6","1395839409223"
"311","station","320","Fort Totten Metro","31515","1395844162514","38.952369","-77.002721","true","false","1392825840000","false","true","7","11","1395832687948"
"312","station","321","Takoma Metro","31408","1395844137240","38.975219","-77.016855","true","false","1392833400000","false","true","13","6","1395842929108"
"313","station","322","Rhode Island Ave Metro","31516","1395844292233","38.920682","-76.995876","true","false","1393259520000","false","true","2","17","1395833865402"
"314","station","323","Rolfe St & 9th St S","31075","1395844154871","38.866471","-77.076131","true","false","1394630640000","false","true","6","5","1395808215231"
"315","station","324","Shirlington Transit Center / S Quincy & Randolph St","31076","1395844319790","38.839912","-77.087083","true","false","1394637480000","false","true","11","4","1395833882360"
